,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,supplier,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,delivery_delay_days,late_delivery
5862,5863,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,Not,19.44,3,0.0,9.3312,91,Yes
5863,5864,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,11.16,2,0.0,4.3524,91,Yes
5864,5865,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Not,79.47,3,0.0,22.2516,61,Yes
5865,5866,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Not,4.56,2,0.0,2.0064,61,Yes
5866,5867,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,1133.35,5,0.0,294.671,61,Yes
5867,5868,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,4.672,1,0.2,0.584,122,Yes
5868,5869,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,104.58,6,0.7,-80.178,122,Yes
5869,5870,CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,1603.136,4,0.2,100.196,153,Yes
5870,5871,CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Anna Andreadi,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Not,1293.488,7,0.2,80.843,0,No
5871,5872,CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Kelly Williams,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0.0,21.7515,4,No
5872,5873,CA-2017-129910,2017-03-30,2017-03-30,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Not,59.76,1,0.0,16.7328,0,No
5873,5874,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,108.08,7,0.0,54.04,0,No
5874,5875,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Not,9.54,3,0.0,4.3884,0,No
5875,5876,CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10001954,Office Supplies,Art,Newell 331,Not,11.736,3,0.2,1.0269,62,Yes
5876,5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,447.86,7,0.0,219.4514,5,No
5877,5878,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,Not,17.94,3,0.0,8.7906,5,No
5878,5879,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Not,245.88,6,0.0,68.8464,5,No
5879,5880,CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,Yes,192.16,4,0.0,92.2368,184,Yes
5880,5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,801.568,2,0.2,50.098,4,No
5881,5882,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,Not,368.91,9,0.0,180.7659,4,No
5882,5883,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,885.528,9,0.2,-99.6219,4,No
5883,5884,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,28.28,2,0.0,7.3528,2,No
5884,5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,Not,4912.59,3,0.0,196.5036,2,No
5885,5886,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Not,14.352,3,0.2,5.0232,1,No
5886,5887,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,Not,179.97,3,0.0,86.3856,1,No
5887,5888,CA-2017-151596,2017-08-10,2017-11-10,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,Chuck Magee,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Not,42.76,1,0.0,11.1176,92,Yes
5888,5889,CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,Not,45.68,2,0.0,21.0128,153,Yes
5889,5890,CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,25.06,2,0.0,11.7782,3,No
5890,5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,38.432,1,0.2,13.4512,5,No
5891,5892,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,21.568,2,0.2,1.6176,5,No
5892,5893,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,81.576,3,0.2,2.0394,5,No
5893,5894,CA-2017-159954,2017-10-09,2017-10-09,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,Yes,2.78,1,0.0,1.3622,0,No
5894,5895,CA-2017-100825,2017-09-09,2017-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Not,99.87,3,0.0,23.9688,5,No
5895,5896,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3,0.0,22.2,212,Yes
5896,5897,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Not,21.4,5,0.0,9.63,212,Yes
5897,5898,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,71.12,4,0.0,22.0472,184,Yes
5898,5899,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Not,259.96,4,0.0,124.7808,184,Yes
5899,5900,CA-2017-108000,2017-12-01,2017-12-01,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,Not,9.78,1,0.0,4.89,0,No
5900,5901,CA-2015-146465,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,Not,24.192,9,0.2,7.56,4,No
5901,5902,CA-2016-159639,2016-11-27,2016-11-27,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,Chuck Magee,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,Not,31.56,3,0.0,10.4148,0,No
5902,5903,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,Not,59.94,3,0.0,28.1718,0,No
5903,5904,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,Not,45.36,4,0.0,22.2264,0,No
5904,5905,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,Not,26.4,5,0.0,12.672,0,No
5905,5906,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-LA-10000414,Office Supplies,Labels,Avery 503,Not,41.4,4,0.0,19.872,0,No
5906,5907,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,Not,16.95,1,0.0,1.017,0,No
5907,5908,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,24.704,2,0.2,9.264,151,Yes
5908,5909,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Not,59.7,3,0.0,26.865,151,Yes
5909,5910,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Not,14.52,3,0.0,5.6628,151,Yes
5910,5911,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,Not,104.184,3,0.2,33.8598,151,Yes
5911,5912,CA-2016-155383,2016-12-17,2016-12-22,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Not,46.53,3,0.0,13.0284,5,No
5912,5913,CA-2014-120432,2014-08-24,2014-08-26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Not,25.5,3,0.0,6.63,2,No
5913,5914,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Not,14.9,5,0.0,1.043,6,No
5914,5915,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-LA-10002762,Office Supplies,Labels,Avery 485,Not,87.71,7,0.0,41.2237,6,No
5915,5916,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,Not,199.764,2,0.1,8.8784,6,No
5916,5917,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Not,94.6,4,0.0,27.434,6,No
5917,5918,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Not,4228.704,6,0.2,158.5764,6,No
5918,5919,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Not,2003.92,5,0.2,-25.049,6,No
5919,5920,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,209.97,3,0.0,58.7916,6,No
5920,5921,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,659.9,2,0.0,217.767,6,No
5921,5922,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Not,110.96,2,0.0,53.2608,6,No
5922,5923,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,Not,67.8,4,0.0,1.356,6,No
5923,5924,CA-2016-130288,2016-11-26,2016-11-30,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",Not,313.176,2,0.4,-120.0508,4,No
5924,5925,CA-2017-146458,2017-11-19,2017-11-22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10001177,Office Supplies,Art,Newell 349,Not,22.96,7,0.0,6.6584,3,No
5925,5926,CA-2017-150420,2017-03-06,2017-08-06,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,Anna Andreadi,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Not,1099.5,10,0.0,362.835,153,Yes
5926,5927,US-2014-118997,2014-08-04,2014-12-04,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Not,1215.92,8,0.0,316.1392,122,Yes
5927,5928,CA-2014-114314,2014-11-10,2014-11-10,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Not,7.31,1,0.0,3.4357,0,No
5928,5929,CA-2014-114314,2014-11-10,2014-11-10,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,Not,8.92,4,0.0,3.9248,0,No
5929,5930,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Not,87.21,3,0.5,-45.3492,62,Yes
5930,5931,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,Not,15.552,3,0.2,5.4432,62,Yes
5931,5932,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,Not,683.988,2,0.4,-113.998,62,Yes
5932,5933,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,Not,13.392,3,0.2,1.0044,62,Yes
5933,5934,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Not,16.776,3,0.2,4.8231,62,Yes
5934,5935,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,527.92,2,0.2,85.787,62,Yes
5935,5936,CA-2016-103107,2016-04-07,2016-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",Not,25.4,5,0.0,8.636,0,No
5936,5937,CA-2016-103107,2016-04-07,2016-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,Not,177.48,3,0.2,19.9665,0,No
5937,5938,CA-2016-103107,2016-04-07,2016-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Not,71.976,3,0.2,8.997,0,No
5938,5939,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,Not,95.992,1,0.2,9.5992,6,No
5939,5940,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,OFF-LA-10004178,Office Supplies,Labels,Avery 491,Not,13.216,4,0.2,4.2952,6,No
